OBJECTID,CASEID,mode_aspect,avg_elevation,avg_roughness,avg_slope,sidewalk_ratio
30288,1016776222,230,213.236,0.571,1.062,1.944
30289,1016776348,105,287.529,1.259,2.471,1.858
30290,1016776403,245,213.492,0.339,0.499,1.848
30291,1016776443,140,281.113,0.719,1.411,2.007
30292,1016776475,205,210.597,0.71,1.525,2.011
30293,1016776565,265,186.751,0.957,2.133,0
30294,1016776572,345,242.806,0.431,0.735,2.053
30295,1016776642,260,202.879,0.631,1.184,1.917
30296,1016776653,35,218.654,0.51,1.01,2.139
30297,1016776874,70,217.345,0.573,1.055,2.074
30298,1016776887,135,216.559,0.406,0.526,2.034
30299,1016776889,145,197.107,0.495,0.767,2.01
30300,1016776997,260,164.393,1.005,2.007,0
30301,1016777087,145,223.245,0.647,1.172,2.019
30302,1016777426,125,221.988,0.521,0.73,2.007
30303,1016777494,295,206.856,0.972,1.848,2.007
30304,1016777630,35,301.511,0.738,1.401,2.026
30305,1016777686,220,209.437,0.154,0.274,2.005
30306,1016777693,35,236.265,1.962,3.775,1.995
30307,1016777694,65,250.118,0.271,0.368,2.066
30308,1016777698,105,204.332,0.816,1.559,2.029
30309,1016777753,175,270.215,0.68,1.029,2.03
30310,1016777758,310,204.086,0.91,1.25,2.166
30310,1016777758,295,206.856,0.972,1.848,2.007
30311,1016777762,145,177.449,0.631,1.245,1.664
30312,1016777799,10,182.002,0.264,0.523,1.989
30313,1016777806,10,182.002,0.264,0.523,1.989
30314,1016777811,10,182.002,0.264,0.523,1.989
30315,1016777897,300,224.842,0.425,0.812,2.038
30316,1016777914,85,208.174,0.453,0.559,2.05
30317,1016777934,355,211.757,1.432,2.911,2.026
30318,1016777985,175,270.215,0.68,1.029,2.03
30319,1016778031,295,229.142,0.83,1.447,2.02
30320,1016778072,105,190.684,0.541,0.609,1.999
30321,1016778107,150,201.263,0.165,0.242,2.033
30322,1016778235,135,275.96,1.244,2.348,0.954
30323,1016778369,195,187.042,0.533,0.929,2.094
30324,1016778407,40,255.601,0.809,1.578,2.023
30325,1016778695,310,193.059,0.723,1.352,0
30326,1016778703,170,201.339,0.373,0.708,0.835
30327,1016778773,125,205.016,0.666,1.337,1.771
30328,1016778859,50,223.705,0.48,0.714,2.038
30329,1016778894,110,204.1,0.689,1.346,2.056
30330,1016778943,285,179.395,0.655,1.093,2.111
30331,1016778992,165,208.6,0.584,1.07,2.095
30332,1016778995,65,228.254,0.373,0.492,2.115
30333,1016779041,165,226.724,0.627,1.254,2.048
30334,1016779086,15,265.509,1.014,1.917,2.074
30335,1016779112,160,181.496,0.485,0.947,1.991
30336,1016779129,165,226.547,0.418,0.788,2.113
30337,1016779133,125,204.218,0.688,1.388,2.085
30338,1016779139,115,235.67,0.556,1.047,2.047
30339,1016779158,195,209.935,0.516,0.917,2.077
30340,1016779164,190,199.934,0.449,0.761,2.038
30340,1016779164,140,201.197,0.379,0.637,1.962
30341,1016779173,110,206.053,0.793,1.607,2.125
30342,1016779208,125,204.218,0.688,1.388,2.085
30343,1016779214,180,236.602,0.793,1.71,2.035
30344,1016779221,120,210.627,0.724,1.243,2.06
30345,1016779264,220,212.618,0.752,1.397,1.966
30346,1016779269,275,216.921,0.624,1.153,2.049
30347,1016779290,125,234.035,0.665,1.089,2.01
30348,1016779357,150,201.682,0.585,1.093,2.082
30349,1016779359,70,236.245,3.045,6.664,2.005
30350,1016779367,250,231.542,0.449,0.765,2.085
30351,1016779370,160,234.641,0.737,1.504,2.008
30352,1016779398,25,284.188,1.151,2.387,1.293
30353,1016779400,165,235.261,0.868,1.863,2.004
30354,1016779403,210,189.889,0.453,0.771,2.221
30355,1016779404,160,199.034,0.446,0.657,2.066
30356,1016779414,180,222.308,0.4,0.546,2.121
30357,1016779738,55,225.92,0.649,1.326,2.145
30358,1016779807,195,284.822,0.895,1.841,0.838
30359,1016779883,70,226.575,0.562,0.636,2.121
30360,1016779902,125,213.996,0.751,1.513,2.147
30361,1016780018,260,227.798,0.637,1.051,2.074
30362,1016780023,75,203.291,0.63,1.266,2.014
30363,1016780039,90,195.651,0.516,1.099,1.925
30364,1016780054,140,203.332,1.015,2.029,2.09
30365,1016780059,230,210.818,0.416,0.775,1.574
30366,1016780070,310,232.299,0.523,0.871,1.787
30367,1016780204,235,208.686,0.596,1.107,2.29
30368,1016780216,110,232.695,0.885,1.839,2.015
30369,1016780240,45,235.099,0.599,1.029,1.303
30370,1016780282,200,191.767,0.339,0.481,2.044
30371,1016780308,155,232.568,0.921,1.886,2.032
30372,1016780315,155,280.314,1.375,3.036,2.008
30373,1016780332,140,231.661,0.631,1.109,1.773
30374,1016780353,175,212.735,0.518,1.068,2.175
30375,1016780406,135,199.202,0.927,1.596,1.426
30376,1016780417,205,225.725,0.456,0.818,1.125
30377,1016780422,25,224.107,0.436,0.772,1.824
30378,1016780433,125,188.292,0.492,0.856,2.047
30379,1016780437,175,209.1,0.36,0.641,2.015
30380,1016780444,80,292.6,0.997,1.932,1.484
30381,1016780492,180,230.159,1.329,3.068,2.169
30382,1016780508,100,233.228,0.995,1.985,2.01
30383,1016780523,135,236.412,0.872,1.852,2.031
30384,1016780637,185,186.935,0.425,0.686,2.005
30385,1016780664,160,243.356,0.646,1.238,1.759
30386,1016780678,65,174.508,0.587,0.937,2.046
30387,1016780690,75,224.992,0.607,1.272,2.01
30388,1016780699,110,191.294,0.347,0.613,1.992
30389,1016780714,310,204.086,0.91,1.25,2.166
30390,1016780767,315,199.984,0.214,0.339,1.837
30391,1016780835,350,270.207,1.088,2.208,2.017
30392,1016781141,55,184.83,0.558,1.192,2.043
30393,1016781349,105,287.529,1.259,2.471,1.858
30394,1016781381,40,255.601,0.809,1.578,2.023
30395,1016781464,0,212.679,0.402,0.757,2.049
30396,1016781483,280,246.53,1.096,2.397,2.017
30397,1016781488,250,236.337,0.97,1.702,1.905
30398,1016781494,175,230.009,0.872,1.913,2.039
30399,1016781508,175,228.133,1.39,2.908,0.402
30400,1016781601,115,230.246,0.642,1.147,1.986
30401,1016781626,100,232.131,1.019,1.939,2.051
30402,1016781631,340,233.089,0.493,0.659,2.149
30403,1016781667,15,238.927,1.45,2.909,1.111
30404,1016781677,180,209.557,0.738,1.619,2.022
30405,1016781693,195,215.741,0.455,0.872,2.053
30406,1016781842,100,233.228,0.995,1.985,2.01
30407,1016781946,40,247.385,0.956,1.883,1.903
30408,1016781975,340,233.089,0.493,0.659,2.149
30409,1016781998,65,209.753,0.505,1.032,2.067
30410,1016782007,215,229.33,0.595,0.912,2.053
30411,1016782039,195,234.729,1.025,2.18,2.021
30412,1016782131,175,211.014,0.327,0.486,2.261
30413,1016782183,325,215.467,0.516,0.885,2.044
30414,1016782191,165,213.942,0.746,1.537,1.975
30415,1016782334,115,238.051,0.947,1.728,2.028
30416,1016782349,155,205.96,0.58,1.127,2.134
30417,1016782410,10,359.058,0.714,1.47,1.796
30418,1016782412,285,230.963,0.83,1.548,2.022
30419,1016782452,165,235.261,0.868,1.863,2.004
30420,1016782565,110,233.624,0.607,0.568,2.036
30421,1016782575,130,228.579,0.883,1.82,1.991
30422,1016782594,120,242.6,1.12,2.348,1.947
30423,1016782664,40,220.45,0.786,1.328,2.048
30424,1016782680,50,267.62,1.822,3.541,2.027
30425,1016782689,170,233.045,0.834,1.122,2.042
30426,1016782734,50,233.012,0.633,1.187,1.848
30427,1016782750,90,185.816,0.273,0.415,2.069
30428,1016782802,65,209.753,0.505,1.032,2.067
30429,1016782821,200,218.757,0.487,1.013,2.112
30430,1016782904,220,177.605,0.382,0.76,1.893
30430,1016782904,255,176.714,0.596,1.205,1.294
30430,1016782904,255,176.724,0.591,1.219,1.037
30431,1016782917,140,205.928,0.607,1.129,2.078
30432,1016783000,175,211.759,1.053,2.225,2.029
30433,1016783013,90,185.816,0.273,0.415,2.069
30434,1016783033,125,234.035,0.665,1.089,2.01
30435,1016783087,75,229.768,0.545,0.658,1.953
30436,1016783175,205,198.273,0.364,0.712,2.03
30437,1016783205,210,222.344,0.72,1.489,2.061
30438,1016783207,190,215.42,0.519,0.763,2.028
30439,1016783251,345,187.377,0.354,0.694,1.938
30440,1016783276,140,207.496,0.636,1.232,2.002
30441,1016783674,305,188.088,1.067,1.848,1.982
30442,1016783779,210,192.483,0.397,0.758,0.072
30443,1016783864,180,208.035,0.326,0.542,1.915
30444,1016784243,165,197.69,0.435,0.689,1.989
30445,1016784252,265,288.406,1.105,2.407,1.079
30446,1016784277,235,198.789,0.224,0.346,1.979
30447,1016784519,170,192.357,0.702,1.571,1.812
30448,1016785106,110,199.78,0.433,0.325,2.06
30449,1016785458,205,210.597,0.71,1.525,2.011
30450,1016785507,205,210.597,0.71,1.525,2.011
30451,1016785561,170,194.134,0.748,1.622,2.129
30452,1016785577,185,194.631,0.403,0.703,2.045
30453,1016785639,185,220.931,0.963,1.72,2.189
30454,1016785678,170,195.289,0.442,1.018,1.986
30455,1016785727,320,187.061,0.679,1.338,2.094
30456,1016785728,100,223.574,0.541,0.972,2.168
30457,1016785745,160,189.187,0.519,0.812,2.083
30458,1016785752,185,193.452,0.618,1.202,2.021
30459,1016785811,75,206.215,0.298,0.567,1.179
30460,1016785850,305,194.353,0.809,1.648,2.159
30461,1016785865,175,214.993,0.441,0.987,1.172
30462,1016785874,100,199.403,0.962,2.15,1.898
30463,1016785906,100,193.296,0.559,1.223,2.025
30464,1016785919,165,197.052,0.297,0.467,2.025
30465,1016785934,215,195.368,0.445,0.799,2.112
30466,1016785950,125,295.641,0.508,0.891,1.956
30467,1016786018,225,191.275,0.479,0.747,2.003
30467,1016786018,105,190.342,0.655,1.214,2.124
30468,1016786023,240,189.879,0.431,0.656,1.96
30469,1016786193,195,223.718,0.546,1.146,2.221
30470,1016786215,320,210.382,0.551,1.051,2.149
30471,1016786233,170,193.569,0.362,0.619,2.053
30472,1016786255,225,198.367,0.674,1.347,2.189
30473,1016786322,190,304.218,0.87,1.741,0.941
30474,1016786419,95,217.868,0.464,0.852,2.045
30475,1016786471,165,197.69,0.435,0.689,1.989
30476,1016786475,350,276.002,1.344,2.757,1.779
30477,1016786481,105,193.157,1.051,2.208,1.935
30478,1016786597,65,221.909,0.389,0.75,2.091
30479,1016786668,105,209.263,1.911,4.026,1.981
30480,1016786673,270,206.785,0.669,1.111,1.943
30481,1016786680,355,206.444,1.434,3.041,1.957
30482,1016786689,100,194.357,0.367,0.617,2.119
30483,1016786733,235,197.728,0.543,0.928,2.152
30484,1016786771,170,193.569,0.362,0.619,2.053
30485,1016786856,65,221.909,0.389,0.75,2.091
30486,1016786947,20,222.187,0.205,0.325,2.074
30487,1016786950,180,160.42,1.141,2.241,2.042
30488,1016786979,355,206.444,1.434,3.041,1.957
30489,1016786998,290,210.282,1.55,3.528,2.015
30490,1016787000,300,268.495,1.064,1.883,1.966
30491,1016787009,310,197.158,0.996,1.972,1.684
30492,1016787044,260,222.347,0.891,1.611,2.125
30493,1016787054,195,196.737,0.56,0.886,2.148
30494,1016787064,170,193.569,0.362,0.619,2.053
30495,1016787126,160,257.314,1.368,2.922,2.154
30496,1016787161,325,219.354,0.759,1.233,2.127
30497,1016787192,160,199.034,0.446,0.657,2.066
30498,1016787288,160,264.191,0.976,2.093,2.171
30499,1016787604,195,298.026,1.215,2.472,1.065
30500,1016787984,150,238.252,0.749,1.425,2.011
30501,1016788166,210,220.113,1.07,1.533,2.03
30502,1016788196,25,177.664,0.373,0.642,0.082
30503,1016788204,195,188.761,0.549,1.189,2.009
30504,1016788212,280,210.255,0.592,1.07,2.02
30505,1016788255,185,207.939,0.471,0.857,2.055
30506,1016788283,260,220.277,0.753,1.641,2.201
30507,1016788291,210,220.113,1.07,1.533,2.03
30508,1016788308,245,218.219,1.076,2.167,2.049
30509,1016788313,260,222.347,0.891,1.611,2.125
30510,1016788386,30,223.502,0.846,1.711,2.17
30511,1016788422,145,200.891,0.447,0.873,2.13
30512,1016788425,250,196.098,0.958,1.808,2.195
30513,1016788524,80,264.845,0.743,1.549,1.483
30514,1016788532,270,206.785,0.669,1.111,1.943
30515,1016788554,225,206.648,0.663,1.177,2.117
30516,1016788595,25,218.763,0.876,1.566,2.055
30517,1016788614,145,200.891,0.447,0.873,2.13
30518,1016788696,215,205.066,0.992,2,2.148
30519,1016788737,320,212.258,0.752,1.42,1.842
30520,1016788786,170,193.569,0.362,0.619,2.053
30521,1016788839,200,202.321,0.222,0.404,2.049
30522,1016788851,245,188.555,0.359,0.767,1.999
30523,1016788891,70,341.313,0.732,1.525,0.97
30524,1016788898,235,197.471,0.66,1.288,2.147
30525,1016788929,65,211.876,0.725,1.229,2.143
30526,1016788977,5,303.649,0.669,1.46,1.823
30527,1016789004,130,250.368,1.212,2.606,1.97
30528,1016789214,20,183.888,0.477,0.919,2.047
30529,1016789220,20,183.888,0.477,0.919,2.047
30530,1016789287,40,218.826,0.613,1.212,1.116
30531,1016789364,200,202.321,0.222,0.404,2.049
30532,1016789521,225,195.753,0.391,0.8,2.013
30533,1016789534,20,218.582,0.605,0.88,2.208
30534,1016789537,225,195.753,0.391,0.8,2.013
30535,1016789562,120,208.303,0.47,0.687,2.064
30536,1016789590,110,196.315,0.571,1.155,2.113
30537,1016789606,10,215.556,0.56,1.234,1.032
30538,1016789650,225,195.753,0.391,0.8,2.013
30539,1016789668,175,204.47,0.314,0.658,1.044
30540,1016789678,50,212.761,0.42,0.823,0.392
30541,1016789686,280,210.255,0.592,1.07,2.02
30542,1016789701,250,188.353,0.893,1.726,2.218
30543,1016789725,125,191.015,0.688,1.417,1.013
30544,1016789965,65,259.977,1.07,2.063,2.063
30545,1016789968,175,204.47,0.314,0.658,1.044
30546,1016789977,170,194.134,0.748,1.622,2.129
30547,1016790003,245,238.831,0.613,1.149,1.915
30548,1016790054,185,194.631,0.403,0.703,2.045
30549,1016790082,190,205.494,0.408,0.63,1.946
30550,1016790113,280,210.255,0.592,1.07,2.02
30551,1016790122,230,219.269,1.085,2.199,2.018
30552,1016790189,245,218.219,1.076,2.167,2.049
30553,1016790387,30,236.337,0.398,0.786,2.014
30554,1016790389,40,255.601,0.809,1.578,2.023
30555,1016790392,165,281.779,0.86,1.855,2.151
30556,1016790394,135,243.077,1.206,2.36,2.001
30557,1016790421,155,250.905,1.541,3.404,1.968
30558,1016790422,155,250.905,1.541,3.404,1.968
30559,1016790455,25,209.713,0.27,0.42,1.843
30560,1016790486,45,207.754,0.311,0.402,2.013
30561,1016790546,320,219.857,0.333,0.627,0.873
30562,1016790596,245,220.763,0.419,0.847,1.969
30563,1016790760,235,207.787,0.798,1.486,1.494
30564,1016791106,135,249.852,0.245,0.44,0.359
30565,1016791235,175,213.757,0.569,1.268,2.091
30566,1016791240,185,182.238,0.609,1.328,1.986
30567,1016791299,270,191.719,0.397,0.694,2.064
30568,1016791322,170,179.283,0.475,1.015,1.964
30569,1016791330,165,177.421,0.482,0.762,1.919
30570,1016791345,160,251.081,1.052,2.228,1.046
30571,1016791408,340,182.825,0.646,1.203,2.025
30572,1016791422,250,179.183,0.527,1.086,1.886
30573,1016791474,65,252.287,1.325,2.546,1.915
30574,1016791561,325,237.853,1.315,2.462,1.991
30575,1016791565,330,189.163,1.142,2.348,1.975
30576,1016791568,235,193.041,0.65,1.305,2.041
30577,1016791588,40,275.754,1.134,2.135,1.933
30578,1016791644,45,196.542,0.439,0.787,2.24
30579,1016791704,190,193.431,0.869,1.729,2.024
30580,1016791727,290,192.578,0.693,1.009,2.062
30581,1016791756,220,193.341,0.433,0.856,2.065
30582,1016791816,340,178.594,0.453,0.557,2.034
30583,1016791901,295,229.142,0.83,1.447,2.02
30584,1016792135,265,183.06,0.597,1.099,1.948
30585,1016792141,105,188.809,0.39,0.731,2.074
30586,1016792164,170,179.684,0.617,1.164,2.011
30587,1016792165,165,178.809,0.412,0.816,1.964
30588,1016792169,110,179.292,0.401,0.612,2.068
30589,1016792354,245,188.431,0.305,0.544,2.022
30590,1016792360,180,189.405,0.465,0.916,2.025
30591,1016792369,190,194.528,0.694,1.428,2.01
30592,1016792399,35,205.166,1.276,2.621,1.584
30593,1016792436,230,178.469,0.562,1.025,1.91
30594,1016792454,230,182.584,0.535,0.836,2.017
30595,1016792489,200,193.467,0.432,0.777,2.068
30596,1016792520,255,198.311,0.523,0.943,2.101
30597,1016792573,195,191.047,0.164,0.302,2.058
30598,1016792587,340,187.185,1.353,2.66,2.165
30599,1016792590,105,194.475,0.852,1.879,2.107
30600,1016792596,155,226.238,0.4,0.749,2.009
30601,1016792597,120,216.86,0.282,0.48,1.813
30602,1016792604,165,217.357,0.677,1.36,2.139
30603,1016792654,145,191.007,0.905,1.829,2.057
30604,1016792655,95,186.004,0.543,1.045,1.831
30605,1016792678,90,187.05,0.694,1.219,2.085
30606,1016792679,210,204.445,0.998,2.158,2.13
30607,1016792709,155,199.592,0.259,0.367,2.1
30608,1016792725,320,183.559,1.165,2.215,2.03
30609,1016792751,235,229.592,0.37,0.723,0.958
30610,1016792816,240,187.93,0.723,1.352,2.051
30611,1016792839,135,268.948,1.141,2.278,2.081
30612,1016792873,250,207.528,0.249,0.427,1.029
30613,1016792876,225,213.404,0.558,1.138,2.043
30614,1016792923,210,204.445,0.998,2.158,2.13
30615,1016792986,115,184.157,0.922,1.518,2.022
30616,1016792988,65,234.824,0.258,0.522,1.022
30617,1016793001,200,217.998,0.715,1.285,1.877
30618,1016793018,110,181.7,0.424,0.648,2.028
30619,1016793026,155,181.711,0.451,0.617,1.999
30620,1016793049,240,274.216,0.662,0.903,2.01
30621,1016793064,125,214.411,0.246,0.425,2
30622,1016793070,155,181.711,0.451,0.617,1.999
30623,1016793073,70,186.32,0.359,0.557,1.832
30624,1016793188,255,210.784,0.893,1.923,2.073
30625,1016793205,155,258.13,1.059,2.08,2.021
30626,1016793220,65,238.955,0.819,1.716,1.843
30627,1016793271,230,243.164,0.358,0.586,2
30628,1016793309,110,211.234,0.331,0.686,2.135
30629,1016793310,160,216.697,0.43,0.685,2.028
30630,1016793319,160,262.38,0.68,1.324,2.069
30631,1016793320,290,288.491,1.12,2.45,1.201
30632,1016793741,105,217.913,0.674,1.258,1.867
30633,1016793751,155,226.238,0.4,0.749,2.009
30634,1016793830,260,178.174,0.654,1.369,2.095
30635,1016793957,280,199.27,0.533,0.929,2.171
30636,1016794048,255,196.211,0.6,0.826,2.043
30637,1016794076,180,196.563,0.547,1.199,2.034
30638,1016794148,150,196.29,0.485,0.519,1.045
30639,1016794152,310,203.66,0.6,1.055,2.08
30640,1016794162,170,180.731,0.662,1.468,2.094
30641,1016794165,180,200.925,0.366,0.55,2.108
30642,1016794201,95,232.361,1.064,2.167,2.055
30643,1016794225,170,180.731,0.662,1.468,2.094
30644,1016794264,120,210.748,0.809,1.622,2.098
30645,1016794282,265,204.414,0.377,0.742,2.056
30646,1016794362,155,199.592,0.259,0.367,2.1
30647,1016794377,260,192.2,0.953,1.885,2.158
30648,1016794416,165,223.526,0.569,1.229,2.129
30649,1016794424,270,208.983,0.617,1.32,2.1
30650,1016794455,70,236.245,3.045,6.664,2.005
30651,1016794516,260,192.2,0.953,1.885,2.158
30652,1016794517,90,229.768,0.956,2.005,1.992
30653,1016794653,140,203.285,1.219,2.61,2.026
30654,1016794669,230,199.035,0.92,1.793,1.99
30655,1016794677,160,204.26,0.425,0.673,1.98
30656,1016794714,100,199.49,0.482,0.669,2.033
30657,1016794724,175,199.847,0.294,0.433,1.98
30658,1016794784,265,288.406,1.105,2.407,1.079
30659,1016794867,175,194.924,1.185,1.627,2.019
30660,1016794955,160,204.26,0.425,0.673,1.98
30661,1016795116,190,181.894,0.687,1.391,2.035
30662,1016795133,150,191.698,0.266,0.479,2.03
30663,1016795184,225,213.404,0.558,1.138,2.043
30664,1016795222,5,194.292,0.586,1.203,1.938
30665,1016795243,150,185.616,0.399,0.677,1.845
30666,1016795264,170,197.375,0.403,0.81,2.007
30667,1016795274,140,192.076,0.613,1.188,2.041
30668,1016795277,110,181.7,0.424,0.648,2.028
30669,1016795288,205,166.763,1.033,2.002,0
30670,1016795301,175,208.038,0.792,1.806,1.869
30671,1016795306,145,211.34,1.29,2.729,2.139
30672,1016795310,135,235.359,0.783,1.459,1.823
30673,1016795393,250,210.252,0.951,1.574,2.042
30674,1016795431,145,245.673,0.861,1.658,1.965
30675,1016795435,225,213.404,0.558,1.138,2.043
30676,1016795439,55,226.199,0.497,0.981,1.675
30677,1016795524,90,196.069,0.719,1.116,2.007
30678,1016795566,85,187.993,0.38,0.538,1.832
30679,1016795575,135,187.671,0.249,0.483,2.009
30680,1016795583,235,189.495,0.447,0.914,2.299
30681,1016795596,195,186.598,0.529,0.948,1.986
30682,1016795613,50,220.539,2.72,5.298,0.675
30683,1016795626,100,184.483,0.312,0.692,1.969
30684,1016795631,65,187.829,0.431,0.894,1.931
30685,1016795634,245,188.431,0.305,0.544,2.022
30686,1016795723,170,206.029,0.317,0.481,2.029
30687,1016795763,170,192.376,0.171,0.289,1.956
30688,1016795789,150,182.265,0.407,0.783,1.975
30689,1016795798,135,183.637,0.427,0.859,2.077
30690,1016795806,75,313.368,1.312,2.621,0.899
30691,1016795814,75,313.368,1.312,2.621,0.899
30692,1016795833,180,261.887,0.97,1.999,1.978
30693,1016795838,65,174.508,0.587,0.937,2.046
30694,1016795862,175,196.739,0.323,0.492,1.901
30695,1016795867,185,203.992,0.376,0.857,1.905
30696,1016795923,275,220.02,0.891,1.87,2.009
30697,1016796085,120,209.022,0.343,0.526,2.323
30698,1016796097,30,256.632,0.997,2.042,1.882
30699,1016796529,180,190.316,0.225,0.397,1.726
30700,1016796543,130,239.814,0.927,1.957,1.939
30701,1016796545,10,154.777,0.511,0.761,0
30702,1016796575,160,204.26,0.425,0.673,1.98
30703,1016796580,245,203.505,0.373,0.763,2.027
30704,1016796648,120,229.01,0.483,0.762,2.093
30705,1016796673,150,230.291,0.642,1.069,1.697
30706,1016796688,155,314.217,1.213,2.453,0.962
30707,1016796700,195,222.713,0.454,0.407,2.009
30708,1016796735,190,237.855,1.031,2.439,1.941
30709,1016796758,45,236.112,0.5,0.74,2.119
30710,1016796823,125,206.088,2.271,4.457,0.264
30711,1016796868,310,203.403,0.555,0.874,2.022
30712,1016796895,40,232.88,0.838,1.526,2.042
30713,1016797013,160,226.299,0.501,0.47,2.008
30714,1016797070,170,180.179,0.456,0.859,0.954
30715,1016797075,100,215.707,0.532,1.046,2.095
30716,1016797093,105,195.735,0.459,0.905,1.771
30717,1016797112,135,189.755,0.466,0.949,2.057
